album_path,year,missing_tracks,missing_nums,domain,download_url,post_url,match_type
2017 - Matheus Mota - As Palavras Voam,2017,1,9,mediafire.com,http://www.mediafire.com/file/2iwuwc0hqoyilr1/as+palavras+voam.rar/file,https://www.hominiscanidae.org/2017/07/matheus-mota-as-palavras-voam-2017.html,exact
2017 - Opala - Hominis Canidae #80 - Janeiro,2017,1,17,mediafire.com,http://www.mediafire.com/file/e7u4f9dz8pvm4wp/OPALA_-_OPALA_%282016%29.zip,https://www.hominiscanidae.org/2017/01/opala-opala-2016.html,exact
2018 - André Prando - Voador,2018,1,8,mediafire.com,http://www.mediafire.com/file/y272iaxwcodqg6x/Andr%C3%A9+Prando+-+Voador+%282018%29.zip,https://www.hominiscanidae.org/2018/11/andre-prando-voador-2018.html,exact
2018 - Catavento - Ansiedade na Cidade,2018,1,9,mediafire.com,http://www.mediafire.com/file/sfzhljxkp163hib/Catavento_-_Ansiedade_na_Cidade_%282018%29.zip,https://www.hominiscanidae.org/2018/08/catavento-ansiedade-na-cidade-2018.html,exact
"2018 - ruído mm - A É Concavo, B É Convexo",2018,1,7,mediafire.com,https://www.mediafire.com/file/j05r5xmbj43tj54/Ru%EDdo_mm_-_A_%C9_Concavo_B_%C9_Convexo_%282018%29.zip,https://www.hominiscanidae.org/2018/11/ruidomm-e-concavo-b-e-convexo-2018.html,fuzzy:0.92
2019 - Douglas Germano - Hominis Canidae #112 - Setembro,2019,1,11,mediafire.com,http://www.mediafire.com/file/1wfi60wvc7sdqfy/Douglas_Germano_-_Escumalha_%25282019%2529.zip/file,https://www.hominiscanidae.org/2019/09/douglas-germano-escumalha-2019.html,exact
"2019 - FBC, Go Dassisti, L7nnon, BK, BK' - Hominis Canidae #115 - Dezembro",2019,1,7,mediafire.com,https://www.mediafire.com/file/rfxgxkxwuvce2bb/Hominis_Canidae_-_%23HITSBR_%282019%29.zip/file,https://www.hominiscanidae.org/2019/12/hominis-canidae-hitsbr-2019.html,exact
2019 - Karina Buhr - Hominis Canidae #111 - Agosto,2019,1,13,mediafire.com,http://www.mediafire.com/file/qjj7golhaier8rg/Karina_Buhr_-_Desmanche_%25282019%2529.zip,https://www.hominiscanidae.org/2019/08/karina-buhr-desmanche-2019.html,exact
2019 - Lucindo - Hominis Canidae #110,2019,1,14,mediafire.com,http://www.mediafire.com/file/gjeyrw6p7smtqxc/Lucindo+%E2%80%93+Contra+a+Parede+%282019%29.zip,https://www.hominiscanidae.org/2019/07/lucindo-contra-parede-2019.html,exact
"2019 - Saskia, Paal Nilssen-Love - Hominis Canidae #113 - Outubro",2019,1,11,mediafire.com,https://www.mediafire.com/file/rfxgxkxwuvce2bb/Hominis_Canidae_-_%23HITSBR_%282019%29.zip/file,https://www.hominiscanidae.org/2019/12/hominis-canidae-hitsbr-2019.html,exact
2020 - Carabobina - Hominis Canidae #127 - Dezembro,2020,1,11,mediafire.com,https://www.mediafire.com/file/fpjomc4f66yvq08/Carabobina_%25282020%2529.rar/file,https://www.hominiscanidae.org/2020/12/carabobina-carabobina-2020.html,exact
2020 - Juçara Marçal Kiko Dinucci Thiago França - Igbá,2020,1,6,mediafire.com,http://www.mediafire.com/download/da58w8jhfjjp7rp/jucara_marcal_encarnado.zip,https://www.hominiscanidae.org/2014/02/jucara-marcal-encarnado-2014.html,exact
"2020 - Wado, FLORA - A Beleza Que Deriva do Mundo, Mas a Ele Escapa",2020,1,9,mediafire.com,http://www.mediafire.com/file/hdimrmlndlr4l4q/Wado_-_A_Beleza_Que_Deriva_do_Mundo_Mas_a_Ele_Escapa_%25282020%2529.rar/file,https://www.hominiscanidae.org/2020/10/wado-beleza-que-deriva-do-mundo-mas-ele.html,fuzzy:0.86
2021 - AK'HIM - Mixtape #1,2021,1,9,mediafire.com,https://www.mediafire.com/file/xbwl0wdet3m4dwm/AK%2527HIM_-_Mixtape_%25231_%25282021%2529.rar/file,https://www.hominiscanidae.org/2021/06/akhim-mixtape-1-2021.html,exact
2021 - Alysson Salvador - Musicarama,2021,1,8,mediafire.com,https://www.mediafire.com/file/g4iurhb7vg9vj5h/Alysson_Salvador_-_Musicarama_%25282021%2529.rar/file,https://www.hominiscanidae.org/2021/03/alysson-salvador-musicarama-2021.html,exact
2022 - Achados e Perdidos - Novidades em Breve,2022,1,4,mediafire.com,https://www.mediafire.com/file/bsaztahm9sndp49/Achados+e+Perdidos+-+Novidades+em+Breve+\(2022\,https://www.hominiscanidae.org/2022/09/achados-e-perdidos-novidades-em-breve.html,exact
2022 - Andre Amadeu Minttt - Depois do Fim,2022,1,5,mediafire.com,https://www.mediafire.com/file/f8zg04v5gexnyw0/Andre_Amadeu_-_Depois_do_Fim_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/08/andre-amadeu-depois-do-fim-2022.html,exact
2022 - Augusta Barna - Sangria Desatada,2022,1,9,mediafire.com,https://www.mediafire.com/file/5mu34cf10xciv2u/Augusta_Barna_-_Sangria_Desatada_%25282022%2529.rar/file,https://www.hominiscanidae.org/2023/01/augusta-barna-sangria-desatada-2022.html,exact
2022 - Bayside Kings - TEMPO #LIVREPARATODOS,2022,1,3,mediafire.com,https://www.mediafire.com/file/k314tqb65xw4krn/Bayside_Kings_-_TEMPO_%2523LIVREPARATODOS_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/08/bayside-kings-tempo-livreparatodos-2022.html,exact
"2022 - Caru - Paris, Bahia",2022,1,3,mediafire.com,https://www.mediafire.com/file/epm8r458owwnsmh/Caru_-_Paris%252C_Bahia_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/06/caru-paris-bahia-2022.html,exact
2022 - Conte! - A Venda,2022,1,6,mediafire.com,https://www.mediafire.com/file/doo6dlksyp2rwtu/Conte%2521_-_A_Venda_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/07/conte-venda-2022.html,exact
2022 - Didi Fiorucci - Formato,2022,1,4,mediafire.com,https://www.mediafire.com/file/6thh67sbwn70jam/Didi_Fiorucci_-_Formato_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/07/didi-fiorucci-formato-2022.html,exact
2022 - Dimas - violência visual,2022,1,7,mediafire.com,https://www.mediafire.com/file/q0ew2gc7tz3njxy/Dimas_-_viol%25C3%25AAncia_visual_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/09/dimas-violencia-visual-2022.html,exact
2022 - Diomedes Chinaski M2K racine neto - Endorfina,2022,1,6,mediafire.com,https://www.mediafire.com/file/wuxhtxa2hzxf6n2/%2528HOMINISCANIDAE.ORG%2529_Diomedes_Chinaski_-_Endorfina_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/12/diomedes-chinaski-endorfina-2022.html,exact
2022 - Escolta - Ser Fênix,2022,1,5,mediafire.com,https://www.mediafire.com/file/0dx0hxunszxsx66/Escolta_-_Ser_F%25C3%25AAnix_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/12/escolta-ser-fenix-2022.html,exact
2022 - Gabi da Pele Preta - Gabi da Pele Preta,2022,1,3,mediafire.com,https://www.mediafire.com/file/m4hly02i1n6bd0j/Gabi_da_Pele_Preta_%25282022%2529.rar/file,https://www.hominiscanidae.org/2023/03/gabi-da-pele-preta-gabi-da-pele-preta.html,exact
"2022 - Gatunas - Meu Corpo, Minhas Regras",2022,1,5,mediafire.com,https://www.mediafire.com/file/6zfof8gsmog6ju8/Gatunas_-_Meu_Corpo%252C_Minhas_Regras_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/05/gatunas-meu-corpo-minhas-regras-2022.html,exact
2022 - Guga Limeira - Guga Limeira,2022,1,3,mediafire.com,https://www.mediafire.com/file/z2l1cc36ediz67b/Guga_Limeira_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/08/guga-limeira-guga-limeira-2022.html,exact
2022 - IVYSON - O outro lado do rio,2022,1,8,mediafire.com,https://www.mediafire.com/file/2x5w5qehg5dkbx4/IVYSON_-_O_outro_lado_do_rio_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/07/ivyson-o-outro-lado-do-rio-2022.html,exact
2022 - Juvenil Silva - Um Belo Dia Nesse Inferno,2022,1,5,mediafire.com,https://www.mediafire.com/file/qbiecaatss65w06/Juvenil_Silva_-_Um_Belo_Dia_Nesse_Inferno_%25282022%2529.rar/file,https://www.hominiscanidae.org/2023/06/juvenil-silva-um-belo-dia-nesse-inferno.html,exact
2022 - Luisa Toller - Mulher Bomba,2022,1,6,mediafire.com,https://www.mediafire.com/file/8gi3dp8xhkg5dmi/Luisa+Toller+-+Mulher+Bomba+\(2022\,https://www.hominiscanidae.org/2022/04/luisa-toller-mulher-bomba-2022.html,exact
2022 - Maya Neves - M,2022,1,3,mediafire.com,https://www.mediafire.com/file/50iqqx3p7obkclp/Maya_Neves_-_M_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/08/maya-neves-m-2022.html,exact
2022 - Meg Pedrozzo - Pessoas São Falhas,2022,1,4,mediafire.com,https://www.mediafire.com/file/r55e0bw3sx1ok0a/Meg_Pedrozzo_-_Pessoas_S%25C3%25A3o_Falhas_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/07/meg-pedrozzo-pessoas-sao-falhas-2022.html,exact
2022 - Orquestra de Frevo do Babá Maciel Salú - Traditio Frevo Olinda,2022,1,7,mediafire.com,https://www.mediafire.com/file/ng6w7cvv255nexj/Orquestra+de+Frevo+do+Babá+-+Traditio+Frevo+Olinda+\(2022\,https://www.hominiscanidae.org/2022/02/orquestra-de-frevo-do-baba-traditio.html,exact
2022 - Rachel Reis - Meu Esquema,2022,1,10,mediafire.com,https://www.mediafire.com/file/yx98mj897vt0yab/Rachel_Reis_-_Meu_Esquema_%25282022%2529.rar/file,https://www.hominiscanidae.org/2023/03/rachel-reis-meu-esquema-2022.html,exact
"2022 - Rafael Tofanelo - Músicas para Acalmar o Coração, Vol. 1",2022,1,4,mediafire.com,https://www.mediafire.com/file/55c8j45dqgt8ydh/Rafael_Tofanelo_-_M%25C3%25BAsicas_para_Acalmar_o_Cora%25C3%25A7%25C3%25A3o%252C_Vol._1_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/05/rafael-tofanelo-musicas-para-acalmar-o.html,exact
2022 - Rap na Medida - Rap na Medida,2022,1,6,mediafire.com,https://www.mediafire.com/file/1gzctsn06vqpbi9/Rap_na_Medida_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/12/rap-na-medida-rap-na-medida-2022.html,exact
2022 - Real da Rua - Papo de Futuro,2022,1,3,mediafire.com,https://www.mediafire.com/file/qxedi92ncxr7k30/Real_da_Rua_-_Papo_de_Futuro_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/06/real-da-rua-papo-de-futuro-2022.html,exact
2022 - Ryck - Criatura,2022,1,5,mediafire.com,https://www.mediafire.com/file/ugt6g4zzh43ucfx/Ryck_-_Criatura_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/06/ryck-criatura-2022.html,exact
2022 - Vitu - Despedida,2022,1,3,mediafire.com,https://www.mediafire.com/file/0kx6zd5g7mvi1tm/%2528HOMINISCANIDAE.ORG%2529_Vitu_-_Despedida_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/08/vitu-despedida-2022.html,exact
2022 - akaStefani Cleozinhu Omar - Manobra Feroz Vol. 1,2022,1,5,mediafire.com,https://www.mediafire.com/file/pf8laa9zwtmqxwo/akaStefani%252C_Cleozinhu%252C_Omar_-_Manobra_Feroz_Vol._1_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/11/akastefani-cleozinhu-omar-manobra-feroz.html,exact
2022 - batata boy Garbela - Entre Cidades,2022,1,9,mediafire.com,https://www.mediafire.com/file/dhw4o7avvrg9w08/batata_boy%252C_Garbela_-_Entre_Cidades_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/05/batata-boy-garbela-entre-cidades-2022.html,exact
2022 - mevoi - Seja Lá o Que Isso Seja,2022,1,7,mediafire.com,https://www.mediafire.com/file/r3p1nflq2d7dhss/mevoi_-_Seja_L%25C3%25A1_o_Que_Isso_Seja_%255B2022%255D.rar/file,https://www.hominiscanidae.org/2022/03/mevoi-seja-la-o-que-isso-seja-2022.html,exact
2022 - primeiras vezes em sampa - Reinauguração do Teatro Lira,2022,1,3,mediafire.com,https://www.mediafire.com/file/jx0c33fmzutrvxj/primeiras_vezes_em_sampa_-_Reinaugura%25C3%25A7%25C3%25A3o_do_Teatro_Lira_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/11/primeiras-vezes-em-sampa-reinauguracao.html,exact
2023 - Atemiz - Tipo Gps,2023,1,5,mediafire.com,https://www.mediafire.com/file/h69hwo4op5064c8/Atemiz_-_Tipo_Gps_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/02/atemiz-tipo-gps-2023.html,exact
2023 - Atox - Não Será Como Antes!,2023,1,9,mediafire.com,https://www.mediafire.com/file/dkfpyzeyhvulcn1/Atox_-_N%25C3%25A3o_Ser%25C3%25A1_Como_Antes%2521_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/09/atox-nao-sera-como-antes-2023.html,exact
2023 - Bernardo - Xote De Realidade,2023,1,7,mediafire.com,https://www.mediafire.com/file/k293qaodydezj01/Bernardo_-_Xote_De_Realidade_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/01/bernardo-xote-de-realidade-2023.html,exact
2023 - Big Odes Choke - Maisumenosum,2023,1,4,mediafire.com,https://www.mediafire.com/file/05xjm888n5k49by/Big_Odes_-_Maisumenosum_%25282023%2529.rar/file,https://www.hominiscanidae.org/2024/01/big-odes-maisumenosum-2023.html,exact
2023 - Cardamomo - Meridiano,2023,1,8,mediafire.com,https://www.mediafire.com/file/uytwczt4x3rpo2j/Cardamomo_-_Meridiano_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/10/cardamomo-meridiano-2023.html,exact
2023 - Choro da Quitanda - Agora Foi,2023,1,9,mediafire.com,https://www.mediafire.com/file/ifpijfjsjo7fkl5/Choro_da_Quitanda_-_Agora_Foi_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/09/choro-da-quitanda-agora-foi-2023.html,exact
2023 - Daniel Brita Zé Passeti - Britadeira,2023,1,4,mediafire.com,https://www.mediafire.com/file/n00ldabc1kjcug2/Daniel_Brita_-_Britadeira_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/11/daniel-brita-britadeira-2023.html,exact
2023 - Dezert Horse - Você Não Corre Mais,2023,1,6,mediafire.com,https://www.mediafire.com/file/akmej85jr12l4gj/Dezert_Horse_-_Voc%25C3%25AA_N%25C3%25A3o_Corre_Mais_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/10/dezert-horse-voce-nao-corre-mais-2023.html,exact
2023 - Divina Supernova - Bossatômica,2023,1,4,mediafire.com,https://www.mediafire.com/file/7x364g7u51qofv2/%2528HOMINISCANIDAE.ORG%2529_Divina_Supernova_-_Bossat%25C3%25B4mica_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/02/divina-supernova-bossatomica-2023.html,exact
2023 - Duo Chipa - Doses da Paixão,2023,1,3,mediafire.com,https://www.mediafire.com/file/5w2ehobc3vr0h1z/Duo_Chipa_-_Doses_da_Paix%25C3%25A3o_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/06/duo-chipa-doses-da-paixao-2023.html,exact
2023 - Equilibristas do Mundo Torto - Abaixo a Realidade,2023,1,6,mediafire.com,https://www.mediafire.com/file/rj5wk8l2g0knuok/Equilibristas_do_Mundo_Torto_-_Abaixo_a_Realidade_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/03/equilibristas-do-mundo-torto-abaixo.html,exact
2023 - Este Lado Para Cima - Self-Titled,2023,1,6,mediafire.com,https://www.mediafire.com/file/zsztkls7vv4rxeq/Este_Lado_Para_Cima_-_Self-Titled_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/08/este-lado-para-cima-self-titled-2023.html,exact
2023 - F.SNIPES - La Gorce,2023,1,8,mediafire.com,https://www.mediafire.com/file/c5y3q3mpled7da8/F.SNIPES_-_Satori_%25282021%2529.rar/file,https://www.hominiscanidae.org/2021/02/f-snipes-satori-2021.html,exact
2023 - Ferve Seu Pereira e Coletivo 401 - Nordeste Forte,2023,1,6,mediafire.com,https://www.mediafire.com/file/3kkkxl5gjtwmjwr/Ferve_-_Nordeste_Forte_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/05/ferve-nordeste-forte-2023.html,exact
2023 - General Junkie - Homem Grotesco,2023,1,6,mediafire.com,https://www.mediafire.com/file/io9zzdbz5wureyj/General_Junkie_-_Homem_Grotesco_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/04/general-junkie-homem-grotesco-2023.html,exact
"2023 - Kurt Sutil, Keys Carvalho & Bêonin - Me Pergunta Como Foi Meu Dia",2023,1,5,mediafire.com,https://www.mediafire.com/file/jbavbtzb1koptw8/Kurt_Sutil_-_Me_Pergunta_Como_Foi_Meu_Dia_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/03/kurt-sutil-me-pergunta-como-foi-meu-dia.html,exact
2023 - Luiz Caldas - Calmaria,2023,1,7,mediafire.com,https://www.mediafire.com/file/nl8u8sa4cwwx7l5/Luiz_Caldas_-_Calmaria_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/01/luiz-caldas-calmaria-2023.html,exact
2023 - LuvBugs - Solstício de Inverno,2023,1,6,mediafire.com,https://www.mediafire.com/file/ewsnhx9c0gbsxr9/LuvBugs_-_Solst%25C3%25ADcio_de_Inverno_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/08/luvbugs-solsticio-de-inverno-2023.html,exact
2023 - MANOBRA FEROZ Ghast Cleozinhu akaStefani Omar - Vol. 2,2023,1,3,mediafire.com,https://www.mediafire.com/file/f9xrwu5kdjj8szm/MANOBRA_FEROZ_-_Vol._2_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/08/manobra-feroz-vol-2-2023.html,exact
2023 - MONCHMONCH - GUARDILHA ESPANCA TATO,2023,1,7,mediafire.com,https://www.mediafire.com/file/xpivgefiq9em06e/MONCHMONCH_-_GUARDILHA_ESPANCA_TATO_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/04/monchmonch-guardilha-espanca-tato-2023.html,exact
2023 - Mataghal - Da Terra Eu Vim,2023,1,5,mediafire.com,https://www.mediafire.com/file/vej2ias6j39qmc9/Mataghal_-_Da_Terra_Eu_Vim_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/08/mataghal-da-terra-eu-vim-2023.html,exact
2023 - Octavio Cardozzo - Qualquer Amor,2023,1,5,mediafire.com,https://www.mediafire.com/file/o0n03ktms0yls7v/Octavio_Cardozzo_-_Qualquer_Amor_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/11/octavio-cardozzo-qualquer-amor-2023.html,exact
2023 - Resp Lessa Gustavo - Subsolo,2023,1,8,mediafire.com,https://www.mediafire.com/file/mt3lsgz7us9drkc/Resp_-_Subsolo_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/11/resp-subsolo-2023.html,exact
2023 - Schlop - canções de amor para o fim do mundo,2023,1,7,mediafire.com,https://www.mediafire.com/file/jdea2c7z64p07ti/Schlop_-_can%25C3%25A7%25C3%25B5es_de_amor_para_o_fim_do_mundo_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/12/schlop-cancoes-de-amor-para-o-fim-do.html,exact
2023 - Tangolo Mangos Joca Lobo - Garatujas,2023,1,6,mediafire.com,https://www.mediafire.com/file/jefvsit2cwuo90v/%2528HOMINISCANIDAE.ORG%2529_TM_-_Garatujas_%25282023%2529.rar/file,https://www.hominiscanidae.org/2024/01/tangolo-mangos-garatujas-2023.html,exact
2023 - TiVO - Pra Ontem e Amanhã,2023,1,5,mediafire.com,https://www.mediafire.com/file/ip92f9udpu1va0r/TiVO_-_Pra_Ontem_e_Amanh%25C3%25A3_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/12/tivo-pra-ontem-e-amanha-2023.html,exact
2024 - Casapronta Bruno Carvalho - Sete,2024,1,6,mediafire.com,https://www.mediafire.com/file/5hji9f4n6oy5cps/Casapronta_-_Sete_%25282024%2529.rar/file,https://www.hominiscanidae.org/2024/04/casapronta-sete-2024.html,exact
2024 - Gabriel Boizinho - Não Pise Nos Sonhos,2024,1,6,mediafire.com,https://www.mediafire.com/file/9davwx4ul934h53/Gabriel_Boizinho_-_N%25C3%25A3o_Pise_Nos_Sonhos_%25282024%2529.rar/file,https://www.hominiscanidae.org/2024/05/gabriel-boizinho-nao-pise-nos-sonhos.html,exact
2024 - Mc PH Gustah - Bem-Vindo Ao Meu Mundo,2024,1,13,mediafire.com,http://www.mediafire.com/file/2an2f1r4smpe16w/Martte_-_Vem_Bem_Vindo_%25282019%2529.zip/file,https://www.hominiscanidae.org/2019/11/martte-vem-bem-vindo-2019.html,exact
2024 - O Circo da Retina - O Que É Arte,2024,1,6,mediafire.com,https://www.mediafire.com/file/ha6gyged4d89dxb/O_Circo_da_Retina_-_O_Que_%25C3%2589_Arte-_%25282024%2529.rar/file,https://www.hominiscanidae.org/2024/03/o-circo-da-retina-o-que-e-arte-2024.html,exact
2024 - Tela Azzu - Baleia Explode,2024,1,5,mediafire.com,https://www.mediafire.com/file/9qnb0qwvi86ovuy/Tela_Azzu_-_Baleia_Explode_%25282024%2529.rar/file,https://www.hominiscanidae.org/2024/04/tela-azzu-baleia-explode-2024.html,exact
2024 - Tentrio - Artéria,2024,1,6,mediafire.com,https://www.mediafire.com/file/7dbjc74qs5gq7lm/Tentrio_-_Art%25C3%25A9ria_%25282024%2529.rar/file,https://www.hominiscanidae.org/2024/02/tentrio-arteria-2024.html,exact
1967 - Milton Nascimento - Travessia,1967,1,9,mega.co.nz,https://mega.co.nz/#!Y9VkgRDI!5NEF8YqQVfwofNOLqrmmPWnFja4pNDIbWHatW0XAtdE,https://www.hominiscanidae.org/2014/04/milton-nascimento-travessia-1967.html,exact
2002 - Street Bulldogs - Faces do Terceiro Mundo,2002,1,14,mega.co.nz,https://mega.co.nz/#!wUM1CLTa!IbcLaTkilTPzuL1ku3zFlEKDriMRN5YX1ZYy9v_vI10,https://www.hominiscanidae.org/2010/04/street-bulldogs-street-bulldogs.html,exact
"2004 - Brinde - Historias Sem Meio, Começo E Fim",2004,1,8,mega.co.nz,https://mega.co.nz/#!KBUTTTgR!2dmckQ635MkY5_h0OC6cee933UHoF88jBPloWO9GpAs,https://www.hominiscanidae.org/2009/09/brinde-historias-sem-meio-comeco-e-fim.html,exact
"2006 - São Paulo Underground - Sauna Um, Dois, Tres",2006,1,7,mega.co.nz,https://mega.co.nz/#!NNUx3bTa!b7daJFaUmKQs6pD5zu-YHV7UOUl6e8oQR01a2ag2aDw,https://www.hominiscanidae.org/2012/02/sao-paulo-underground-ao-vivo-sesc.html,exact
2007 - Lise - Quando voltar eu termino,2007,1,2,mega.co.nz,https://mega.co.nz/#!bElw0DKJ!bYPTqiUcFeO0jSy1dcAK7A_p6NM5zOiuvmI9Q3BVxQM,https://www.hominiscanidae.org/2010/01/lise-quando-voltar-eu-termino-2007.html,exact
2013 - ChimpanZés de Gaveta - Produto Interno Groove,2013,1,4,mega.co.nz,https://mega.co.nz/#!LcMhDLpa!RW7PgXwsmreBjsfcKJWVuUKX4N1afAsqTnAxaggfHTU,https://www.hominiscanidae.org/2014/06/chimpanzes-de-gaveta-produto-interno_9.html,exact
2013 - Cícero - Sábado,2013,1,2,mega.co.nz,https://mega.co.nz/#!uclCQLAS!OritUQAL36jZ4TBeT_buig1tDjAEPPwe1PUQrnOvN7s,https://www.hominiscanidae.org/2013/09/cicero-sabado-2013.html,exact
2013 - Lucas Dourado - Motor Misterioso,2013,1,8,mega.co.nz,https://mega.co.nz/#!jA9iVLzK!DjCKNy-SLes4cpuVm23aIDpGSqdEgjTOOkEkJMN0vE0,https://www.hominiscanidae.org/2013/10/lucas-dourado-motor-misterioso-2013.html,exact
2013 - Sapo Banjo - Feira De Sexta,2013,1,5,mega.co.nz,https://mega.co.nz/#!jEEjySBa!fx0w32zoNQaXhd5ko4YAS3mJYeZUy5CwpulcU5-_-RU,https://www.hominiscanidae.org/2013/09/sapo-banjo-feira-de-sexta-2013.html,exact
2013 - eu - 1989 Disco 2,2013,1,10,mega.co.nz,https://mega.co.nz/#!2EdwCDQS!BIz8SlgQG3SL9gewDQ5_qDeEtTA2_owA7YH6bxrc9Do,https://www.hominiscanidae.org/2013/09/eu-e-duplicata-varados-de-fome-2013.html,exact
2014 - Blubell - Diva é a mãe,2014,1,12,mega.co.nz,https://mega.co.nz/#!7MdRCQZL!o6k6oMF7Pwqkqzxm40F12tfkPQe3QTpX9zIcUT9akIg,https://www.hominiscanidae.org/2014/05/blubell-diva-e-mae-2013.html,exact
2014 - Esdras Nogueira - Capivara,2014,1,6,mega.co.nz,https://mega.co.nz/#!Pd9mBAra!BNjO-4Ku-mvfaJdeHp2ZOJBFMMad4Io_3Pb7gWPrTco,https://www.hominiscanidae.org/2014/11/esdras-nogueira-capivara-2014.html,exact
2014 - Guilherme Granado - Glaciers of Nice Vol 1,2014,1,10,mega.co.nz,https://mega.co.nz/#!nVM0TbSR!KmgYU90C1EuE_itQ715ZWf7kyFlK8c4oSG0FdXXFnSM,https://www.hominiscanidae.org/2014/09/guilherme-granado-glaciers-of-nice-vol.html,exact
2014 - Ian Ramil - IAN,2014,1,11,mega.co.nz,https://mega.co.nz/#!6VNFTCBa!WfE8z6yh996YY3GQQUz__lv4Fo3AfOzlJZjn0g9hYaI,https://www.hominiscanidae.org/2014/04/ian-ramil-ian-2014.html,exact
2014 - Jair Naves - Ao Vivo no Palácio das Artes,2014,1,9,mega.co.nz,https://mega.co.nz/#!6ME0XQJC!M4ocBZep7mIw0wq3_LddpqFHuvYMt0gewLq_MQFi16E,https://www.hominiscanidae.org/2014/04/jair-naves-ao-vivo-palacio-das-artes.html,exact
2014 - Jam da Silva - Nord,2014,1,5,mega.co.nz,https://mega.co.nz/#!7ddGUKwT!4nT1K-T8qvlYABJQwP5fjJh1zhDpOxFZqAy_2ct-QwM,https://www.hominiscanidae.org/2015/01/jam-da-silva-nord-2014.html,exact
2014 - Marco Nalesso - Cáritas,2014,1,3,mega.co.nz,https://mega.co.nz/#!OZdC1QAY!zSDIudZ1iF0c7XfuVGktLsgX8E2bPSPqrM7VUgxdxS4,https://www.hominiscanidae.org/2014/12/marco-nalesso-caritas-2014.html,exact
2014 - Salvador Santo & Vanessa Oliveira - Cidade Invisível,2014,1,8,mega.co.nz,https://mega.co.nz/#!edVhRTDS!UMsuGh3N9ELVFrMgxRygNSBI6w5ECop-cLY2sgDrhlI,https://www.hominiscanidae.org/2015/02/salvador-santo-cidade-invisivel-2014.html,exact
2015 - Aloizio - Esquina do Mundo,2015,1,5,mega.co.nz,https://mega.co.nz/#!jAdVEZgI!YnMHRraw3uDp-33_hftIHJ6LR55-Nl0XH9q-WbaKAuE,https://www.hominiscanidae.org/2015/04/aloizio-esquina-do-mundo-2015.html,exact
2015 - Cícero - A Praia,2015,1,9,mega.co.nz,https://mega.co.nz/#!xsVjzbzA!29mueK_5yuVVds0Jg4tcK2e46vXsXc8B6rZogurdeAQ,https://www.hominiscanidae.org/2015/04/cicero-praia-2015.html,exact
2015 - Gustavito e a Bicicleta - Quilombo Oriental,2015,1,9,mega.co.nz,https://mega.co.nz/#!HY1TFYQC!knI3FYsGCBff4qEu3AIHmXESTvk3fHchTtRoE51-zKo,https://www.hominiscanidae.org/2015/07/gustavito-e-bicicleta-quilombo-oriental.html,exact
